Date,Description,Amount,PaymentMethod,Category
2023-07-06,Dinner,1879.79,Transfer,Food & Dining
2021-05-02,Course Purchase,1758.63,UPI,Education
2023-05-26,Dinner,1919.99,UPI,Food & Dining
2019-02-10,Book Purchase,115.0,UPI,Entertainment
2020-05-16,Dinner,1507.73,Cash,Food & Dining
2023-07-15,Coffee,1042.39,Cash,Food & Dining
2020-10-02,Lunch,64.21,Cash,Food & Dining
2023-10-12,Insurance,1452.84,UPI,Shopping
2023-03-26,Internet Bill,565.36,UPI,Utilities
2019-07-11,Internet Bill,1037.5,Card,Utilities
2021-09-20,Bus,341.83,UPI,Transportation
2020-11-10,Hotel,3132.32,UPI,Shopping
2022-07-04,Parking,1473.69,UPI,Transportation
2020-07-01,Grocery,739.65,UPI,Food & Dining
2024-07-16,Internet Bill,1732.53,Transfer,Utilities
2023-11-20,Parking,1901.51,Card,Transportation
2019-07-18,Grocery,1942.63,UPI,Food & Dining
2022-09-21,Insurance,1521.89,Card,Food & Dining
2020-09-01,Tuition Fee,3183.88,UPI,Education
2022-06-23,Coffee,1619.51,Card,Food & Dining
2023-12-17,Parking,1212.77,UPI,Transportation
2021-12-04,Subscription,1605.4,Transfer,Entertainment
2019-05-11,Restaurant,1672.27,UPI,Food & Dining
2021-11-05,Dinner,4783.55,Cash,Food & Dining
2020-08-31,Grocery,1781.04,Transfer,Food & Dining
2024-06-08,Coffee,271.48,Cash,Food & Dining
2020-07-14,Movie,907.58,UPI,Entertainment
2019-01-14,Course Purchase,251.62,Cash,Education
2019-06-05,Parking,1043.64,UPI,Transportation
2022-05-21,Book Purchase,1453.85,UPI,Entertainment
2020-08-07,Hotel,1454.95,UPI,Shopping
2021-05-16,Tuition Fee,6720.06,Card,Education
2021-09-24,Flight Ticket,14762.52,Cash,Transportation
2022-10-02,Bus,987.85,Card,Transportation
2019-05-03,Restaurant,1923.05,UPI,Food & Dining
2019-09-11,Fuel,1864.96,UPI,Transportation
2024-08-31,Hotel,1449.92,Transfer,Shopping
2020-11-23,Coffee,92.29,Cash,Food & Dining
2023-09-23,Lunch,1329.12,Transfer,Food & Dining
2019-10-30,Fuel,11380.19,Card,Transportation
2020-04-11,Subscription,1028.27,Card,Entertainment
2022-05-17,Parking,1001.66,Cash,Transportation
2024-06-12,Restaurant,615.82,Card,Food & Dining
2024-03-07,Restaurant,299.29,Card,Food & Dining
2024-08-01,Lunch,1940.64,Transfer,Food & Dining
2024-05-16,Fuel,5434.53,Card,Transportation
2022-03-17,Internet Bill,772.4,UPI,Utilities
2022-10-31,Subscription,799.81,Cash,Entertainment
2022-08-14,Parking,11869.84,Card,Transportation
2022-02-10,Pharmacy,1647.52,Cash,Health & Medical
2021-01-01,Movie,1691.65,UPI,Entertainment
2022-03-27,Internet Bill,1792.29,UPI,Utilities
2019-09-21,Internet Bill,208.85,Card,Utilities
2019-05-13,Electricity Bill,1127.0,Cash,Utilities
2023-03-22,Bus,482.42,Cash,Transportation
2019-04-03,Gym Membership,702.6,UPI,Transportation
2019-01-07,Dinner,574.14,Transfer,Food & Dining
2023-12-16,Grocery,206.19,Card,Food & Dining
2019-04-20,Parking,545.44,Card,Transportation
2022-05-10,Flight Ticket,670.13,Cash,Transportation
2022-09-24,Lunch,6503.04,Card,Food & Dining
2020-10-24,Dinner,183.83,Card,Food & Dining
2020-05-10,Online Shopping,1208.06,Transfer,Shopping
2021-02-26,Coffee,895.25,Cash,Food & Dining
2023-06-28,Parking,4400.75,Cash,Transportation
2020-07-08,Course Purchase,373.48,Transfer,Education
2023-12-16,Bus,1987.08,Card,Transportation
2023-06-23,Course Purchase,9949.19,Transfer,Education
2023-03-20,Movie,120.78,Transfer,Entertainment
2023-03-31,Electricity Bill,407.09,Card,Utilities
2024-10-13,Dinner,119.91,Transfer,Food & Dining
2020-10-23,Tuition Fee,511.38,Transfer,Education
2019-06-08,Internet Bill,11803.3,Cash,Utilities
2024-11-26,Grocery,34.88,Transfer,Food & Dining
2021-07-23,Taxi,165.38,Card,Transportation
2020-09-24,Gym Membership,1056.28,UPI,Entertainment
2021-06-09,Electricity Bill,640.51,Card,Utilities
2022-07-06,Electricity Bill,4367.47,UPI,Utilities
2021-11-04,Tuition Fee,1773.34,UPI,Education
2024-09-03,Lunch,1551.57,Cash,Food & Dining
2020-11-15,Coffee,327.77,Cash,Food & Dining
2024-12-03,Coffee,1877.13,Transfer,Food & Dining
2024-12-21,Pharmacy,1432.27,Cash,Health & Medical
2024-10-23,Gym Membership,1364.05,Cash,Other
2022-03-06,Pharmacy,623.84,Cash,Health & Medical
2020-08-24,Insurance,137.74,Card,Food & Dining
2019-07-04,Internet Bill,1732.05,Transfer,Utilities
2019-09-20,Coffee,318.22,Cash,Food & Dining
2020-07-12,Movie,1773.94,Cash,Entertainment
2024-04-26,Electricity Bill,781.94,UPI,Utilities
2020-03-11,Gym Membership,1154.21,Card,Health & Medical
2019-01-10,Coffee,9413.93,Cash,Food & Dining
2024-05-14,Dinner,10006.21,Transfer,Food & Dining
2023-12-24,Bus,1669.14,Cash,Transportation
2019-08-20,Electricity Bill,1456.49,Card,Utilities
2020-10-21,Dinner,1130.02,Transfer,Food & Dining
2023-05-08,Fuel,1234.9,UPI,Transportation
2020-02-01,Online Shopping,1056.94,Card,Shopping
2021-05-03,Subscription,541.5,Card,Entertainment
2019-11-02,Subscription,1086.41,Transfer,Entertainment
2023-02-22,Electricity Bill,1752.02,Card,Utilities
2024-03-03,Dinner,1505.01,Card,Food & Dining
2021-04-05,Coffee,582.04,Cash,Food & Dining
2020-04-25,Taxi,1179.19,Transfer,Transportation
2024-05-06,Dinner,304.07,UPI,Food & Dining
2024-07-07,Subscription,714.94,UPI,Entertainment
2021-10-25,Bus,1822.1,UPI,Transportation
2021-03-26,Taxi,1922.55,Card,Transportation
2019-07-10,Internet Bill,413.76,Transfer,Utilities
2024-07-25,Gym Membership,1307.22,Card,Entertainment
2023-08-03,Lunch,1539.95,Cash,Food & Dining
2019-01-16,Fuel,1553.1,UPI,Transportation
2019-06-24,Restaurant,1346.09,UPI,Food & Dining
2022-02-03,Flight Ticket,1363.77,Cash,Transportation
2023-06-15,Lunch,1417.17,Transfer,Food & Dining
2023-01-31,Course Purchase,5332.97,Cash,Education
2024-08-16,Hotel,1751.89,Transfer,Shopping
2023-02-28,Insurance,1028.21,Card,Health & Medical
2022-10-12,Electricity Bill,446.06,Transfer,Utilities
2023-07-29,Online Shopping,476.8,Card,Shopping
2023-08-24,Flight Ticket,1641.95,Transfer,Transportation
2023-07-29,Flight Ticket,596.47,UPI,Transportation
2022-06-01,Subscription,13433.65,Transfer,Entertainment
2020-09-26,Tuition Fee,13839.63,Cash,Education
2020-03-05,Lunch,1335.96,UPI,Food & Dining
2020-08-02,Gym Membership,1678.9,Transfer,Transportation
2023-11-22,Tuition Fee,1275.65,Transfer,Education
2022-08-21,Lunch,60.42,UPI,Food & Dining
2019-11-07,Internet Bill,739.42,Transfer,Utilities
2021-08-24,Restaurant,690.76,UPI,Food & Dining
2022-10-11,Restaurant,1261.83,Transfer,Food & Dining
2021-10-04,Subscription,1099.58,Card,Entertainment
2023-11-14,Subscription,845.25,UPI,Entertainment
2023-09-01,Coffee,1491.88,Cash,Food & Dining
2023-04-16,Flight Ticket,642.43,Card,Transportation
2019-02-26,Online Shopping,488.89,Card,Shopping
2023-10-18,Restaurant,886.42,Cash,Food & Dining
2022-10-24,Lunch,307.86,Cash,Food & Dining
2019-08-05,Fuel,1551.59,Cash,Transportation
2019-12-11,Fuel,519.4,Card,Transportation
2021-10-12,Fuel,635.24,UPI,Transportation
2022-04-22,Restaurant,1752.11,Card,Food & Dining
2023-02-17,Subscription,771.96,Cash,Entertainment
2021-12-03,Movie,1443.97,UPI,Entertainment
2022-09-30,Flight Ticket,1468.56,UPI,Transportation
2021-06-30,Online Shopping,1268.15,Cash,Shopping
2019-04-16,Flight Ticket,317.45,Transfer,Transportation
2024-10-24,Subscription,49.66,Card,Entertainment
2021-12-30,Bus,1219.98,Card,Transportation
2024-12-27,Movie,69.0,UPI,Entertainment
2024-04-06,Pharmacy,1161.57,Card,Health & Medical
2022-04-24,Electricity Bill,256.14,Transfer,Utilities
2019-07-19,Electricity Bill,1958.71,UPI,Utilities
2023-09-07,Tuition Fee,1093.62,UPI,Education
2021-10-13,Fuel,326.03,Transfer,Transportation
2020-01-27,Flight Ticket,5926.12,Card,Transportation
2024-08-06,Movie,5124.17,Card,Entertainment
2021-11-23,Book Purchase,1243.62,Cash,Entertainment
2021-01-07,Taxi,10.09,Cash,Transportation
2020-08-03,Book Purchase,628.02,Cash,Entertainment
2023-11-01,Electricity Bill,994.33,UPI,Utilities
2019-05-29,Restaurant,1339.97,Transfer,Food & Dining
2019-07-11,Parking,1181.02,Transfer,Transportation
2024-04-22,Pharmacy,1767.24,Cash,Health & Medical
2023-04-30,Dinner,553.0,Card,Food & Dining
2020-04-28,Grocery,1143.35,Transfer,Food & Dining
2022-01-20,Electricity Bill,479.84,Card,Utilities
2024-01-17,Coffee,305.12,UPI,Food & Dining
2019-05-23,Grocery,12589.83,Transfer,Food & Dining
2020-06-15,Insurance,24.13,UPI,Health & Medical
2019-06-09,Book Purchase,879.16,Card,Entertainment
2019-04-27,Subscription,1099.15,Cash,Entertainment
2021-11-08,Tuition Fee,391.81,Card,Education
2022-01-21,Parking,1239.55,Transfer,Transportation
2023-05-25,Course Purchase,14912.54,Card,Education
2019-10-24,Subscription,1716.37,Card,Entertainment
2020-06-29,Electricity Bill,683.26,Card,Utilities
2021-12-30,Dinner,729.32,Cash,Food & Dining
2021-02-21,Hotel,1301.07,Transfer,Shopping
2024-05-31,Gym Membership,688.75,UPI,Food & Dining
2019-08-04,Taxi,1901.97,Transfer,Transportation
2021-09-11,Dinner,1298.54,UPI,Food & Dining
2019-10-08,Pharmacy,333.07,Cash,Health & Medical
2020-07-19,Course Purchase,1842.58,Cash,Education
2019-12-10,Coffee,182.07,Card,Food & Dining
2021-09-08,Restaurant,1878.99,Transfer,Food & Dining
2021-11-04,Lunch,1809.57,UPI,Food & Dining
2021-05-06,Subscription,891.59,Card,Entertainment
2022-05-18,Online Shopping,178.0,UPI,Shopping
2023-02-12,Flight Ticket,1588.67,Card,Transportation
2020-12-05,Grocery,321.51,Card,Food & Dining
2023-07-01,Tuition Fee,676.23,Cash,Education
2019-11-12,Online Shopping,14836.83,Card,Shopping
2021-11-04,Book Purchase,75.1,Cash,Entertainment
2020-12-01,Online Shopping,1790.96,Cash,Shopping
2020-01-09,Gym Membership,925.66,Transfer,Health & Medical
2021-01-02,Grocery,3151.65,UPI,Food & Dining
2020-11-22,Restaurant,13316.48,Cash,Food & Dining
2021-05-01,Hotel,493.31,Card,Shopping
2021-05-24,Course Purchase,1939.43,Cash,Education
2024-05-26,Lunch,1620.16,Cash,Food & Dining
2020-04-29,Taxi,326.76,Card,Transportation
2022-11-26,Book Purchase,1301.72,UPI,Entertainment
2023-12-06,Parking,239.21,UPI,Transportation
2019-12-07,Pharmacy,446.56,Transfer,Health & Medical
2021-10-07,Restaurant,195.91,Transfer,Food & Dining
2022-12-07,Dinner,1344.96,UPI,Food & Dining
2022-03-20,Bus,848.35,Card,Transportation
2020-09-09,Lunch,3712.32,UPI,Food & Dining
2023-01-26,Dinner,95.99,Card,Food & Dining
2021-12-28,Subscription,538.71,Cash,Entertainment
2023-05-31,Subscription,885.12,Cash,Entertainment
2020-06-23,Insurance,683.96,Transfer,Transportation
2024-07-17,Taxi,367.93,Card,Transportation
2024-03-05,Coffee,250.99,UPI,Food & Dining
2020-09-08,Internet Bill,135.9,UPI,Utilities
2021-09-14,Parking,1782.3,UPI,Transportation
2023-11-05,Parking,1227.85,Card,Transportation
2021-09-11,Insurance,1599.35,Transfer,Shopping
2024-03-15,Movie,1508.94,Card,Entertainment
2021-02-04,Parking,1884.99,Card,Transportation
2019-01-19,Lunch,527.06,Card,Food & Dining
2020-05-30,Subscription,1542.2,Cash,Entertainment
2022-10-20,Bus,1238.41,Card,Transportation
2022-05-23,Coffee,1483.91,Card,Food & Dining
2019-07-01,Parking,104.69,Card,Transportation
2022-12-20,Grocery,986.91,UPI,Food & Dining
2024-12-12,Tuition Fee,290.91,Card,Education
2021-08-25,Bus,303.19,UPI,Transportation
2021-01-06,Parking,1410.74,UPI,Transportation
2023-01-18,Parking,377.16,Transfer,Transportation
2019-11-07,Hotel,1791.43,Card,Shopping
2020-09-09,Taxi,863.9,Transfer,Transportation
2021-06-08,Flight Ticket,147.44,Card,Transportation
2019-07-08,Tuition Fee,746.67,Transfer,Education
2021-08-23,Hotel,11575.58,Transfer,Shopping
2022-12-24,Coffee,1642.63,Cash,Food & Dining
2022-01-15,Taxi,230.44,Transfer,Transportation
2021-09-13,Hotel,1014.46,Cash,Shopping
2020-11-07,Internet Bill,413.71,Card,Utilities
2020-05-22,Flight Ticket,12141.78,Card,Transportation
2020-09-16,Restaurant,1255.34,Cash,Food & Dining
2020-09-04,Book Purchase,682.06,Cash,Entertainment
2024-05-07,Tuition Fee,616.33,Card,Education
2019-03-05,Subscription,23.62,Cash,Entertainment
2020-04-23,Hotel,1226.13,Transfer,Shopping
2021-03-18,Flight Ticket,1642.42,Cash,Transportation
2021-03-12,Taxi,1470.33,Cash,Transportation
2019-12-26,Dinner,1464.36,Cash,Food & Dining
2023-11-28,Movie,1064.26,Cash,Entertainment
2020-03-01,Dinner,1088.42,Cash,Food & Dining
2024-06-10,Electricity Bill,924.58,Cash,Utilities
2022-09-30,Fuel,917.33,Transfer,Transportation
2023-05-18,Gym Membership,370.78,Transfer,Food & Dining
2019-08-05,Internet Bill,424.3,Transfer,Utilities
2021-10-12,Bus,14710.9,UPI,Transportation
2020-06-09,Gym Membership,1345.36,Card,Transportation
2021-05-12,Book Purchase,1748.55,Cash,Entertainment
2019-02-04,Gym Membership,1727.73,Card,Education
2024-11-26,Taxi,7768.6,Transfer,Transportation
2024-07-27,Bus,7481.92,Cash,Transportation
2020-09-26,Lunch,913.81,Card,Food & Dining
2020-04-07,Movie,92.26,Transfer,Entertainment
2022-08-03,Course Purchase,1303.19,UPI,Education
2020-11-21,Restaurant,1298.72,UPI,Food & Dining
2021-06-02,Internet Bill,1766.1,UPI,Utilities
2024-12-29,Internet Bill,3960.49,Card,Utilities
2020-09-12,Grocery,533.38,Transfer,Food & Dining
2021-06-04,Movie,1693.3,Cash,Entertainment
2023-07-03,Online Shopping,407.45,Cash,Shopping
2024-03-20,Subscription,266.07,Cash,Entertainment
2019-06-24,Flight Ticket,157.97,UPI,Transportation
2021-01-08,Online Shopping,14615.87,Cash,Shopping
2024-01-17,Flight Ticket,238.95,UPI,Transportation
2019-12-19,Course Purchase,1942.59,Cash,Education
2022-11-27,Electricity Bill,1651.67,Cash,Utilities
2022-11-04,Parking,1459.5,Transfer,Transportation
2020-05-06,Movie,608.91,Cash,Entertainment
2019-07-11,Coffee,1887.88,Cash,Food & Dining
2023-07-12,Bus,755.19,UPI,Transportation
2020-09-23,Parking,450.59,Transfer,Transportation
2022-02-26,Course Purchase,215.57,Transfer,Education
2023-02-06,Hotel,442.25,Transfer,Shopping
2023-04-28,Hotel,1007.53,Transfer,Shopping
2024-06-29,Pharmacy,709.29,Cash,Health & Medical
2020-11-24,Movie,10715.6,UPI,Entertainment
2022-04-12,Movie,686.35,Cash,Entertainment
2020-12-31,Movie,979.87,Card,Entertainment
2021-01-22,Dinner,1155.85,Card,Food & Dining
2019-06-08,Book Purchase,829.2,Transfer,Entertainment
2019-03-10,Bus,218.3,Cash,Transportation
2024-06-13,Lunch,712.48,UPI,Food & Dining
2023-04-11,Parking,1372.98,Cash,Transportation
2020-10-01,Gym Membership,613.8,Card,Shopping
2021-03-22,Movie,151.28,Card,Entertainment
2020-10-06,Restaurant,1839.53,Transfer,Food & Dining
2024-05-29,Course Purchase,607.63,Card,Education
2019-01-14,Grocery,477.45,Transfer,Food & Dining
2024-01-15,Pharmacy,1995.9,Card,Health & Medical
2020-06-05,Restaurant,284.6,Card,Food & Dining
2020-01-18,Insurance,1143.71,Transfer,Other
2023-05-20,Dinner,379.68,UPI,Food & Dining
2020-04-18,Online Shopping,333.13,Card,Shopping
2021-07-22,Dinner,581.11,Cash,Food & Dining
2020-11-11,Online Shopping,232.08,UPI,Shopping
2022-05-13,Internet Bill,8514.99,Cash,Utilities
2020-08-20,Bus,1298.82,Cash,Transportation
2024-09-19,Insurance,1704.8,UPI,Transportation
2023-09-07,Book Purchase,951.82,Cash,Entertainment
2023-07-15,Book Purchase,1815.87,Transfer,Entertainment
2024-07-17,Parking,830.11,Cash,Transportation
2024-12-30,Online Shopping,1457.53,Transfer,Shopping
2020-05-22,Restaurant,11714.96,Transfer,Food & Dining
2019-06-09,Lunch,643.75,Cash,Food & Dining
2019-04-18,Course Purchase,1984.37,Card,Education
2021-09-05,Dinner,1280.86,Card,Food & Dining
2019-09-04,Parking,1587.92,Cash,Transportation
2022-11-16,Course Purchase,1275.82,Cash,Education
2021-08-01,Hotel,1497.45,Transfer,Shopping
2024-07-09,Internet Bill,1351.74,Transfer,Utilities
2022-11-09,Dinner,1770.84,Cash,Food & Dining
2019-05-28,Internet Bill,949.59,Cash,Utilities
2024-12-27,Lunch,1198.07,Cash,Food & Dining
2023-05-27,Electricity Bill,957.43,Transfer,Utilities
2020-08-29,Subscription,578.57,UPI,Entertainment
2020-05-31,Flight Ticket,452.5,UPI,Transportation
2024-03-31,Book Purchase,5485.57,UPI,Entertainment
2021-02-23,Fuel,78.2,Cash,Transportation
2020-05-26,Fuel,1535.73,Cash,Transportation
2024-04-02,Restaurant,1908.71,Card,Food & Dining
2021-04-05,Gym Membership,97.82,Card,Other
2022-12-13,Book Purchase,975.28,Cash,Entertainment
2023-05-21,Fuel,1792.48,Transfer,Transportation
2019-10-30,Bus,294.73,Transfer,Transportation
2019-06-24,Flight Ticket,1831.37,UPI,Transportation
2024-10-10,Coffee,119.03,Cash,Food & Dining
2019-06-10,Electricity Bill,1631.16,UPI,Utilities
2019-08-11,Fuel,382.37,Cash,Transportation
2024-10-18,Pharmacy,1531.58,UPI,Health & Medical
2021-03-08,Course Purchase,13071.5,Card,Education
2022-12-17,Online Shopping,4347.43,Cash,Shopping
2022-05-24,Parking,177.01,UPI,Transportation
2022-07-05,Pharmacy,927.28,Transfer,Health & Medical
2020-01-04,Coffee,628.29,Card,Food & Dining
2024-02-24,Parking,14338.82,Transfer,Transportation
2023-09-23,Fuel,1371.87,Card,Transportation
2020-01-01,Fuel,207.91,Transfer,Transportation
2020-01-08,Flight Ticket,4146.15,Transfer,Transportation
2021-10-23,Insurance,434.14,Cash,Health & Medical
2022-08-08,Parking,355.61,UPI,Transportation
2022-12-23,Fuel,1533.86,UPI,Transportation
2024-04-28,Fuel,937.4,Transfer,Transportation
2020-08-21,Pharmacy,1821.21,Transfer,Health & Medical
2022-03-22,Internet Bill,112.26,Card,Utilities
2024-11-13,Online Shopping,666.16,Cash,Shopping
2020-08-12,Grocery,1907.95,UPI,Food & Dining
2019-02-01,Electricity Bill,1788.35,UPI,Utilities
2021-04-22,Fuel,511.09,Transfer,Transportation
2024-08-11,Lunch,1717.72,Cash,Food & Dining
2023-12-27,Movie,120.09,Cash,Entertainment
2020-11-03,Book Purchase,736.14,Transfer,Entertainment
2019-12-26,Dinner,504.96,Transfer,Food & Dining
2024-02-10,Subscription,1692.95,Cash,Entertainment
2024-09-17,Internet Bill,950.17,Card,Utilities
2022-03-06,Online Shopping,559.93,Cash,Shopping
2021-11-19,Lunch,282.28,Card,Food & Dining
2024-04-06,Tuition Fee,1731.79,Cash,Education
2024-12-07,Course Purchase,1914.61,Card,Education
2021-01-28,Restaurant,695.04,UPI,Food & Dining
2023-12-22,Insurance,927.3,Cash,Entertainment
2023-06-13,Flight Ticket,1421.83,Card,Transportation
2023-11-23,Course Purchase,1733.32,UPI,Education
2021-03-11,Electricity Bill,565.44,UPI,Utilities
2022-11-06,Fuel,238.07,Card,Transportation
2021-09-16,Coffee,35.29,Cash,Food & Dining
2019-06-26,Subscription,969.75,Cash,Entertainment
2021-10-19,Insurance,666.76,Cash,Other
2023-06-11,Subscription,319.64,Card,Entertainment
2020-08-25,Pharmacy,1776.31,Card,Health & Medical
2022-08-20,Subscription,1291.02,Transfer,Entertainment
2019-04-03,Course Purchase,1483.52,UPI,Education
2019-08-01,Dinner,8655.86,Cash,Food & Dining
2022-05-22,Parking,1230.4,Card,Transportation
2022-11-17,Restaurant,600.62,Cash,Food & Dining
2021-06-03,Pharmacy,912.14,Cash,Health & Medical
2020-08-12,Insurance,1839.12,UPI,Food & Dining
2019-03-31,Pharmacy,872.23,Transfer,Health & Medical
2023-03-05,Pharmacy,1658.74,Cash,Health & Medical
2024-08-04,Tuition Fee,1988.51,Cash,Education
2020-04-20,Parking,14576.9,UPI,Transportation
2020-08-13,Online Shopping,1474.5,Cash,Shopping
2021-09-01,Flight Ticket,914.31,UPI,Transportation
2019-08-30,Hotel,672.58,UPI,Shopping
2023-02-10,Flight Ticket,401.74,Card,Transportation
2020-03-25,Pharmacy,420.67,Cash,Health & Medical
2024-05-25,Coffee,9746.03,UPI,Food & Dining
2019-04-05,Coffee,351.83,Cash,Food & Dining
2024-02-16,Online Shopping,121.81,Card,Shopping
2020-05-23,Electricity Bill,963.35,Cash,Utilities
2021-04-07,Coffee,1323.19,Cash,Food & Dining
2019-12-27,Hotel,1873.21,Cash,Shopping
2023-10-17,Course Purchase,117.51,Cash,Education
2023-10-10,Movie,1176.48,Cash,Entertainment
2021-10-25,Fuel,909.15,Transfer,Transportation
2022-05-24,Restaurant,7171.35,Card,Food & Dining
2024-07-01,Tuition Fee,1725.53,Transfer,Education
2023-05-15,Fuel,350.57,Transfer,Transportation
2023-05-30,Bus,361.81,Cash,Transportation
2020-10-02,Book Purchase,1266.24,Cash,Entertainment
2022-07-29,Online Shopping,964.06,Cash,Shopping
2023-08-02,Course Purchase,710.15,Card,Education
2021-07-21,Movie,1048.26,UPI,Entertainment
2020-04-24,Hotel,1935.4,Transfer,Shopping
2023-08-29,Dinner,159.72,UPI,Food & Dining
2022-08-31,Internet Bill,1821.22,Card,Utilities
2021-05-14,Insurance,69.26,Card,Shopping
2019-06-22,Lunch,993.45,Cash,Food & Dining
2024-12-28,Subscription,748.83,Card,Entertainment
2020-02-21,Subscription,1558.04,Cash,Entertainment
2019-01-25,Internet Bill,858.79,Cash,Utilities
2022-06-20,Flight Ticket,1384.79,Card,Transportation
2024-11-26,Fuel,796.98,Cash,Transportation
2024-02-20,Pharmacy,740.1,UPI,Health & Medical
2019-08-16,Grocery,86.67,Transfer,Food & Dining
2020-06-06,Lunch,1708.02,UPI,Food & Dining
2021-04-08,Dinner,600.85,Cash,Food & Dining
2020-08-11,Parking,942.18,Transfer,Transportation
2022-10-11,Dinner,1901.35,Transfer,Food & Dining
2022-02-12,Grocery,1178.33,Cash,Food & Dining
2021-08-08,Grocery,1771.43,UPI,Food & Dining
2019-05-15,Movie,269.7,UPI,Entertainment
2019-05-21,Parking,807.81,Transfer,Transportation
2019-07-29,Hotel,1574.98,UPI,Shopping
